Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.296905340713396,12.126715310842645,14.328994064799335,1e-05,1731449184.2342916
2,2.274939765652089,18.08631557095453,18.29641836148109,1e-05,1731449221.5005028
3,2.2474203814922924,21.075058835402977,21.359705672308426,1e-05,1731449258.0612254
4,2.2094668831431243,24.6588254922978,23.748243849873063,1e-05,1731449296.5776908
5,2.156717130606123,26.11656953021676,26.10515485265488,1e-05,1731449332.0682802
6,2.104281817402756,27.542338855388333,28.12892823390232,1e-05,1731449369.2311945
7,2.055423347941981,28.201954050258344,29.969832653019274,1e-05,1731449406.959032
8,2.02149719261746,28.70298171103321,31.86954824184782,1e-05,1731449445.1805727
9,1.9751982718029988,29.764142490498664,33.59980915210132,1e-05,1731449484.6959286
10,1.9286326638361653,30.89435810043965,35.20254146239717,1e-05,1731449522.5048902
11,1.893267917423917,31.937554019085603,36.87664143866255,1e-05,1731449559.888163
12,1.855137108927188,33.22347137845766,38.41766977306148,1e-05,1731449599.9685476
13,1.8270234754811163,33.93595524716576,39.94257884893777,1e-05,1731449639.9780917
14,1.817737947923472,34.410428237403025,41.38746765192671,1e-05,1731449678.6781373
15,1.786581496227258,35.56480213595894,42.83948726127484,1e-05,1731449718.8564668
16,1.778211671020348,35.57565723706556,44.25306034877726,1e-05,1731449759.9387524
17,1.766414733531197,35.913744559072526,45.659724470995215,1e-05,1731449797.7029576
18,1.760990967759019,36.61669446492893,47.01264204629649,1e-05,1731449836.8750856
19,1.7526503949057162,37.137057785224606,48.32222125290775,1e-05,1731449872.455266
20,1.746282960492823,37.30464002559848,49.6513365752768,1e-05,1731449910.246976


Test set:Loss: 1.734376 Acc: 37.974684
