Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1985810461207334,17.624261570841153,14.28935725734483,1e-05,1731983063.495024
2,1.8341302507336483,32.69635172584881,18.364432122048893,1e-05,1731983105.1239266
3,1.7336783204070634,39.65946095771559,21.242363020625888,1e-05,1731983146.4091036
4,1.7026750494086225,42.69677402388277,23.772460066913755,1e-05,1731983188.0142827
5,1.692948503966045,43.7771842987163,26.066771227820247,1e-05,1731983236.0344114
6,1.630945500596475,46.18282208243546,28.11367374871816,1e-05,1731983280.3412106
7,1.668070821854268,46.40235376509869,30.03689257334129,1e-05,1731983323.08082
8,1.6324183852271696,48.08324683217139,31.8878116200045,1e-05,1731983374.5588946
9,1.5684339043972997,50.37953354943525,33.58239642067294,1e-05,1731983416.8019664
10,1.588845011119745,50.54297674488517,35.24867763653996,1e-05,1731983458.7334745
11,1.5610912779010766,51.53856453385577,36.88880152986742,1e-05,1731983504.6197217
12,1.5763733890621503,52.29331094557793,38.40193423311915,1e-05,1731983551.8936062
13,1.5402770042419434,52.85299002809993,39.92726831507088,1e-05,1731983603.1943643
14,1.523921689650066,53.72261022684177,41.38746765192671,1e-05,1731983647.9157758
15,1.522796354331206,54.23689316269954,42.83948726127484,1e-05,1731983688.9402027
16,1.5109842091381966,55.13979161926886,44.26379279618797,1e-05,1731983740.8267086
17,1.5204737216181083,55.48795153719007,45.645687366069744,1e-05,1731983790.318181
18,1.506501337676269,55.82530858860393,46.99195852236261,1e-05,1731983837.4516504
19,1.5238174667933604,55.77060832779779,48.34256540374829,1e-05,1731983893.3423088
20,1.487592286521932,56.778433736314526,49.6780393001627,1e-05,1731983940.14652
