Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.4552008768694984,9.900541278613757,14.40754355234069,1e-05,1731430269.6313891
2,2.2922602995848043,11.960443742038269,18.31345800153585,1e-05,1731430299.977715
3,2.277607220221745,14.19801140041533,21.32528069208256,1e-05,1731430331.8258293
4,2.262770533360679,16.497107693911577,23.772460066913755,1e-05,1731430364.3914888
5,2.2476565730982814,18.489219595887587,26.0612783569528,1e-05,1731430396.5562572
6,2.233788333922066,19.90767046061583,28.07295536502124,1e-05,1731430430.984796
7,2.2203281292873145,21.18878288742487,30.07515188542624,1e-05,1731430464.653346
8,2.2041768358613414,22.540441707460687,31.85589166599959,1e-05,1731430499.0928285
9,2.18756323216073,23.611172899573347,33.59980915210132,1e-05,1731430533.5593166
10,2.1693305919825105,24.703807929289248,35.25286948831492,1e-05,1731430568.4664
11,2.152540957150252,25.454178865792336,36.89690743672856,1e-05,1731430604.2789526
12,2.136065954577326,26.35932293233526,38.42946799243988,1e-05,1731430640.3125155
13,2.1125192451984325,27.093448439881858,39.96553598192443,1e-05,1731430675.69986
14,2.0972104834012337,27.3561027804596,41.42109940448244,1e-05,1731430711.3636105
15,2.0809223210684347,27.92395915022657,42.84679255045528,1e-05,1731430748.3821332
16,2.0619058986640955,28.371819093084305,44.24590415945211,1e-05,1731430785.6653428
17,2.044255543646015,29.06439445877353,45.64919776633981,1e-05,1731430823.6910496
18,2.0253440554881634,29.74694386370641,47.01608735679187,1e-05,1731430865.646333
19,2.016339197649178,29.78070266571626,48.332394342023726,1e-05,1731430904.370832
20,2.005655815861519,30.46346476949358,49.658014170677816,1e-05,1731430945.0827208


Test set:Loss: 1.996369 Acc: 30.696203
