Epoch,Loss,Accuracy,Epsilon,Delta,time
1,5.134416186291238,10.045285659625028,6.792210899799941,1e-05,1731406194.240689
2,4.970625663290218,9.992448628073276,11.939641162868131,1e-05,1731406220.5728643
3,4.829988790595013,9.954648262077852,15.443868436063354,1e-05,1731406246.5884776
4,4.669065710833616,9.96031211611656,18.37031484123732,1e-05,1731406272.4278948
5,4.556196268542567,10.002571326640084,20.98114916472816,1e-05,1731406298.3098302
6,4.420526804657757,9.892434874495384,23.385561079305333,1e-05,1731406324.5936222
7,4.3154943434478685,10.132933800873994,25.64146318831668,1e-05,1731406350.6697366
8,4.229870560236639,10.00804290731332,27.78392931064033,1e-05,1731406376.2123463
9,4.149192814949231,10.06550638501918,29.836098605996245,1e-05,1731406402.2156775
10,4.068514216251862,10.094639612356149,31.81418444987921,1e-05,1731406428.4503813
11,3.9985074612795546,10.046701623134703,33.73006622025731,1e-05,1731406454.590037
12,3.9244610116914713,10.088441080814386,35.59275511852644,1e-05,1731406480.4560292
13,3.867912845930281,10.025422292168493,37.4092796003215,1e-05,1731406505.5382218
14,3.8121540405811407,10.13025565313951,39.185245281523954,1e-05,1731406531.0734158
15,3.766428034018982,9.941700062428255,40.92520761400492,1e-05,1731406556.5908425
16,3.709362401986671,10.14906005195642,42.632929818292354,1e-05,1731406581.9356732
17,3.666990127878941,10.105065140950892,44.31156254484683,1e-05,1731406607.4553535
18,3.620740482044704,10.093984821535631,45.96377448753041,1e-05,1731406633.1607163
19,3.594585468092233,10.196384699035384,47.59184982389559,1e-05,1731406659.3477538
20,3.5449350364410477,10.218319231625609,49.1977615630121,1e-05,1731406685.4426868


Test set:Loss: 3.524073 Acc: 10.720000 
