Epoch,Loss,Accuracy,Epsilon,Delta,time
1.0,2.2841758200041564,18.27435112215074,9.1803575942754,1e-05,1731661919.2623153
2.0,1.78745362526033,34.901589538947,11.434942610200167,1e-05,1731661951.4033022
3.0,1.6922697751418403,40.15809344597429,13.066181807177443,1e-05,1731661982.6816397
4.0,1.649271460311783,43.26874408856764,14.425759321870135,1e-05,1731662014.5389953
5.0,1.6625250011837462,45.24273642445465,15.610230024593047,1e-05,1731662047.3414805
6.0,1.634689875484742,46.84249144884596,16.693171557422588,1e-05,1731662079.9944196
7.0,1.6324831432345894,47.949089659752254,17.754311166269584,1e-05,1731662112.89547
8.0,1.6334562470498817,48.75617715827762,18.68677696804534,1e-05,1731662146.9704857
9.0,1.631228661370152,49.95503877799575,19.6131933037416,1e-05,1731662180.529806
10.0,1.608818128344097,51.138279409970856,20.49469024407935,1e-05,1731662212.4656
11.0,1.60227278348247,51.7844554728358,21.333830600236123,1e-05,1731662244.7670152
12.0,1.6046311104340674,51.89933589870781,22.16294640709038,1e-05,1731662277.062931
13.0,1.569689119855563,52.794226490536936,23.16824230568487,1e-05,1731662312.6245604
14.0,1.5705682860781975,53.21120839871112,23.705978168649537,1e-05,1731662345.2709825
15.0,1.5982303751721898,53.24598210638839,24.44644463165477,1e-05,1731662378.102117
16.0,1.559189154215508,54.84847831017847,25.18071389814208,1e-05,1731662411.989966
17.0,1.5666323531925577,55.128182847355525,25.880812911711992,1e-05,1731662447.112619
18.0,1.5529603615586494,55.414592222145856,26.59359472150616,1e-05,1731662480.0911946
19.0,1.5629481202238924,55.402536444772366,27.26828295138996,1e-05,1731662513.4700494
20.0,1.551435320385957,55.74247384217526,27.967133043887262,1e-05,1731662546.5821514
21.0,1.558749790273161,55.77948927084858,28.59498540875005,1e-05,1731662579.6756718
22.0,1.5516585597436725,56.39042754605445,29.24670178925881,1e-05,1731662610.2977223
23.0,1.541718232796679,56.66569939251137,29.892038922885803,1e-05,1731662641.0444589
24.0,1.5512367844369488,56.62385244226456,30.54112341526877,1e-05,1731662673.2107446
25.0,1.517683749730955,57.46409196407624,31.13035113737933,1e-05,1731662703.7666688
26.0,1.5339479458015577,57.39207104431018,31.773891369384067,1e-05,1731662731.7024794
27.0,1.4932552807860904,58.05902514879199,32.38132475592655,1e-05,1731662759.5318942
28.0,1.4804854940003274,58.85149261392591,32.989378391930394,1e-05,1731662788.4513054
29.0,1.4982182046411732,58.98006349843302,33.589175328435424,1e-05,1731662819.1274838
30.0,1.473129205314053,59.31246645538917,34.17797279108801,1e-05,1731662851.0551198
31.0,1.4685925650185552,59.647111584910405,34.75491792757605,1e-05,1731662885.0040765
32.0,1.4839110308456085,59.88255094528867,35.33208515937037,1e-05,1731662913.1697967
33.0,1.464732855817546,60.34487667201833,35.902430169543514,1e-05,1731662943.8701656
34.0,1.5056058562026833,59.98632102239087,36.460336730482695,1e-05,1731662974.006566
35.0,1.4785478777355618,60.41980833712298,37.02777403955398,1e-05,1731663005.569267
36.0,1.4863296959568424,60.43367419501088,37.58758135892743,1e-05,1731663035.3094666
37.0,1.4527560448903831,61.20096813882898,38.1483736975914,1e-05,1731663065.4122376
38.0,1.460752626118711,60.93544590077011,38.68934898675677,1e-05,1731663099.0556283
39.0,1.4759680261179962,60.9314862077346,39.22762343807695,1e-05,1731663129.7666109
40.0,1.457000064239064,61.22811618849588,39.77709031660196,1e-05,1731663159.970376
41.0,1.4791564107145698,60.84252038404655,40.29930724020418,1e-05,1731663192.438551
42.0,1.448352736640351,61.53087996141471,40.83569853196729,1e-05,1731663228.3764582
43.0,1.504174012145458,61.01854086929577,41.37785477993528,1e-05,1731663260.2135968
44.0,1.4677083469354189,61.40378439600871,41.88683310717605,1e-05,1731663290.955116
45.0,1.4433559030552672,62.037053668609474,42.41138609574795,1e-05,1731663323.017839
46.0,1.469595451624095,61.76801872251164,42.93931364755633,1e-05,1731663355.7421863
47.0,1.4653997027768495,61.95249955641808,43.454741217484816,1e-05,1731663389.9143
48.0,1.446434916875192,62.03963766540566,43.96320236266074,1e-05,1731663427.1366396
49.0,1.4525689044715584,62.2857752299369,44.45705523168033,1e-05,1731663462.086507
50.0,1.4264133108204975,62.69686481145755,44.96379880357255,1e-05,1731663496.998777
51.0,1.4435128853282826,62.77623824632198,45.48459755705567,1e-05,1731663530.0064054
52.0,1.442233002871918,62.648306824105184,45.99480021239454,1e-05,1731663568.3658023
53.0,1.421438758403116,62.783650566334025,46.48063020858318,1e-05,1731663618.761592
54.0,1.4134951615165952,63.236482058822766,46.98056277705914,1e-05,1731663659.585601
55.0,1.4436229834352947,62.76915668506318,47.47295295821053,1e-05,1731663699.3239608
56.0,1.4482286987912576,62.62993623966363,48.10617662112723,1e-05,1731663744.6145575
57.0,1.4286221632038254,62.89392658152608,48.44318239648466,1e-05,1731663782.5503483
58.0,1.4268302835159368,63.2040627311779,48.93492257086598,1e-05,1731663830.5033753
59.0,1.4415734370206963,62.91427250122437,49.41452210331374,1e-05,1731663871.7784214
60.0,1.4103347204730543,63.36618968357241,49.90804708528107,1e-05,1731663912.009583
,,,,,
,,,,,
	Test set:Loss: 1.466957 Acc: 61.392405 ,,,,,
