Epoch,Loss,Accuracy,Epsilon,Delta,time
1.0,2.297140136283914,17.92345214575809,10.833311533415571,1e-05,1732224539.4629347
2.0,1.7969658791173435,35.31496460950476,13.654589972662995,1e-05,1732224564.5378852
3.0,1.6961477953017492,40.96995733603461,15.669008053049309,1e-05,1732224590.076224
4.0,1.6810661185756588,43.59832632569825,17.41102086269871,1e-05,1732224621.055292
5.0,1.657853561348296,46.21053940062312,18.881778468830174,1e-05,1732224652.746357
6.0,1.6407827878890395,47.857130969387214,20.258351704500274,1e-05,1732224685.8680823
7.0,1.6322457306021776,49.110934361853225,21.59260568289733,1e-05,1732224717.8574808
8.0,1.597362336859239,50.88072524391543,22.803194302536347,1e-05,1732224748.9364262
9.0,1.6166911531484662,51.69876204458005,23.94687617235121,1e-05,1732224782.499505
10.0,1.6172075589766373,52.239030839291566,25.048682253074507,1e-05,1732224817.2570395
11.0,1.584772710858936,52.87386714454178,26.163865035460702,1e-05,1732224849.8219037
12.0,1.5855210928900825,53.74682744639262,27.15189183068612,1e-05,1732224885.001881
13.0,1.5447297277195111,54.55677571463817,28.20826747712895,1e-05,1732224918.3601904
14.0,1.5384164011457764,55.739405252614425,29.1557191457084,1e-05,1732224953.5478244
15.0,1.570883869280857,55.2887857886477,30.1238665188095,1e-05,1732224988.6880565
16.0,1.5477656298348692,56.237568203615375,31.03656509500517,1e-05,1732225021.771973
17.0,1.5590681319896478,56.68087013488072,31.958216737826938,1e-05,1732225057.4336567
18.0,1.5073383766902635,57.459690093765616,32.84122113253772,1e-05,1732225092.0329406
19.0,1.564306368134694,57.11433511596684,33.72839065716049,1e-05,1732225127.3038998
20.0,1.51914108513544,58.333721516003386,34.58707176811792,1e-05,1732225164.2360022
21.0,1.517511557638125,58.38500537804945,35.45793885052176,1e-05,1732225201.280781
22.0,1.4993437533811331,58.908433032112754,36.28336701817555,1e-05,1732225237.3891537
23.0,1.5033897431099228,59.04212937364071,37.08674486448062,1e-05,1732225274.7353125
24.0,1.5100869681272242,59.59464566612834,37.91471199816978,1e-05,1732225310.6891694
25.0,1.502424238671087,59.69636389534271,38.72356808629135,1e-05,1732225348.3634377
26.0,1.5258036931355794,59.444267896299976,39.50240187973696,1e-05,1732225386.5390322
27.0,1.4973307078083355,59.95983824034254,40.292255131109634,1e-05,1732225425.3224375
28.0,1.4764319384037334,60.27288593992031,41.067280898498375,1e-05,1732225466.2204733
29.0,1.4947685056055586,60.53212454671502,41.834140588691575,1e-05,1732225504.9580865
30.0,1.513126112429357,60.09471087745612,42.60277889517032,1e-05,1732225538.6004305
31.0,1.5034614689258747,60.45978004113158,43.34091714351477,1e-05,1732225574.5566006
32.0,1.4976680358319805,60.59407819817279,44.09685259191989,1e-05,1732225619.3951025
33.0,1.4785356645392709,60.88749948960829,44.82901449156256,1e-05,1732225659.7884045
34.0,1.4700429920927078,60.78968717078105,45.54733159683055,1e-05,1732225699.004611
35.0,1.4754924375776182,61.07984508089024,46.287533782434295,1e-05,1732225739.4762244
36.0,1.4772347319339003,61.62687503660487,47.01802411057669,1e-05,1732225783.4221776
37.0,1.4260514652545009,62.32428579186789,47.71895264455946,1e-05,1732225824.2772453
38.0,1.4537382312643696,62.44627620067408,48.44192847920945,1e-05,1732225864.823104
39.0,1.458823394241924,62.62010330757278,49.127161944006566,1e-05,1732225905.8921945
40.0,1.4657672947386036,62.36803215203414,49.82905615655683,1e-05,1732225956.1271534
,,,,,
,,,,,
	Test set:Loss: 1.594341 Acc: 60.452927 ,,,,,
