Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.3094616123192817,10.170113285652818,14.315809860632594,1e-05,1732438523.1403587
2,2.3018762047647816,10.50090758064604,18.31345800153585,1e-05,1732438652.3357136
3,2.2997497926605703,10.482281748303548,21.345944342918333,1e-05,1732438780.4694667
4,2.2972094152391573,12.363122376301924,23.772460066913755,1e-05,1732438909.6505752
5,2.294827553102724,12.510664778474109,26.072260772307487,1e-05,1732439038.204613
6,2.291185794147194,11.39833953334298,28.11875937100576,1e-05,1732439167.1878552
7,2.287348399507096,12.897293011329342,30.02732098020535,1e-05,1732439295.9678478
8,2.2813972829728537,13.971622243079931,31.86498502244219,1e-05,1732439425.696121
9,2.2719102889451186,16.63124711806254,33.56497605136128,1e-05,1732439557.028973
10,2.258245288193329,19.018721950845983,35.24448581015392,1e-05,1732439688.3154228
11,2.24001455347832,20.83218959632273,36.8523067385654,1e-05,1732439820.397539
12,2.21514721039014,22.200796435366343,38.405868458420834,1e-05,1732439952.746897
13,2.18590253137695,23.073579735698026,39.90812495901342,1e-05,1732440086.086538
14,2.157848148088197,22.298154547243243,41.46217700832344,1e-05,1732440217.3620443
15,2.1355125471535654,22.40437595689761,42.85044635596502,1e-05,1732440348.7984812
16,2.109937781105764,23.38039156184088,44.25663785631905,1e-05,1732440481.877711
17,2.085637066327356,23.802712482331007,45.65621437544415,1e-05,1732440616.5304267
18,2.067381977005532,23.84499664113992,46.98851120779774,1e-05,1732440751.6706643
19,2.046557323195404,24.335191554814685,48.37984837322773,1e-05,1732440884.8549385
20,2.0256701707839966,24.48344961973275,49.64799655593211,1e-05,1732441018.137944
