Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.2600885182096246,16.859657473292675,14.328994064799335,1e-05,1731455190.257483
2,2.063692877912275,27.291203173989924,18.321968724894727,1e-05,1731455221.3229463
3,1.897117719442948,31.833385839117373,21.270049550514,1e-05,1731455258.2139716
4,1.8007379245672754,35.22327795534431,23.86924490711137,1e-05,1731455294.875622
5,1.7394970963557983,36.97934171675976,26.072260772307487,1e-05,1731455331.101863
6,1.690889783254286,39.38776323998191,28.088231510843443,1e-05,1731455367.668573
7,1.660668695406856,40.88440032429948,30.032107109116847,1e-05,1731455406.3281128
8,1.6630482564317275,41.54233262219636,31.87413077793408,1e-05,1731455444.0037534
9,1.640622285808005,42.99970118204926,33.57804200251521,1e-05,1731455481.5870705
10,1.616613179288687,43.96172629168129,35.265442635487275,1e-05,1731455520.2746592
11,1.623978431570235,44.16687732164726,36.86447587333693,1e-05,1731455558.8863568
12,1.5924879504856488,45.385556581788265,38.46484727111142,1e-05,1731455597.805188
13,1.5926542706656874,45.96795665198295,39.9464051853596,1e-05,1731455637.0815053
14,1.5751163715238956,46.9662405130523,41.432307819004976,1e-05,1731455676.033108
15,1.5811386222424717,47.230722420910126,42.82852613393232,1e-05,1731455716.0931528
16,1.5437703756567098,48.40896887171172,44.24948320200273,1e-05,1731455756.9508362
17,1.5591663972795726,49.04304113472204,45.61761012490954,1e-05,1731455797.9304154
18,1.560959965352169,48.83704285601424,46.981615704143,1e-05,1731455838.2729769
19,1.5533986628804644,49.34294004514236,48.35612682185282,1e-05,1731455875.7046027
20,1.5427886097054733,50.02930082340347,49.66802881137131,1e-05,1731455912.751695


Test set:Loss: 1.571056 Acc: 48.951741 
