Epoch,Loss,Accuracy,Epsilon,Delta,time
1.0,2.775510849338947,10.236873444252687,14.003321802618602,1e-05,1732332466.1983058
2.0,2.5610318225107074,10.369232844889208,17.67112890004282,1e-05,1732332491.895891
3.0,2.5192594492789544,11.211766377235694,20.557271537655826,1e-05,1732332516.9101589
4.0,2.3648675298572472,12.978367174451671,23.06059610310739,1e-05,1732332542.7072136
5.0,2.335695117712021,13.11086568512874,25.412727117890707,1e-05,1732332568.577129
6.0,2.298125819563866,16.263736889403322,27.506361434064345,1e-05,1732332593.8486648
7.0,2.2140201985245884,17.559087845170197,29.40014506445863,1e-05,1732332620.0427427
8.0,2.1774626901574003,20.536902556780262,30.38719513257254,1e-05,1732332645.4304924
9.0,2.1486600336461965,19.969179055822504,33.075725734511785,1e-05,1732332670.7058074
10.0,2.0941887351478594,24.37662528627806,34.808109507421314,1e-05,1732332697.0356174
11.0,2.059968380331993,24.63745146351157,36.55052427864417,1e-05,1732332723.145225
12.0,2.031846552642424,25.381601452641256,38.112610077184485,1e-05,1732332749.2589817
13.0,1.9951906160180792,27.886138711116192,39.69846012495919,1e-05,1732332774.7479286
14.0,1.9568752065116977,28.62745210617063,41.247006740232514,1e-05,1732332801.023883
15.0,1.9289135480341189,30.90500839255205,42.76226802830259,1e-05,1732332827.7144938
16.0,1.8915908018549776,32.90160303851803,44.24752573468282,1e-05,1732332853.6848156
17.0,1.877106758105902,33.48167888731702,45.70566798501333,1e-05,1732332880.3603663
18.0,1.839931963387868,35.26174716146013,47.139044176275895,1e-05,1732332906.71076
19.0,1.8119846986662045,36.44145898051717,48.54976120217892,1e-05,1732332934.0121164
20.0,1.788602828087652,36.70746095595557,49.93962474274306,1e-05,1732332960.4336271
,,,,,
,,,,,
	Test set:Loss: 1.765498 Acc: 37.748721 ,,,,,
