Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.3036453433470294,11.64925088251367,14.472305973758026,1e-05,1732005819.1928396
2,2.292002217992367,11.469092864163876,18.287889444260674,1e-05,1732005869.2766306
3,2.2824089637736686,14.545435890945132,21.276963754375377,1e-05,1732005919.7622187
4,2.271453958770539,17.42301246574424,23.820925949117232,1e-05,1732005969.532386
5,2.258090239627081,19.468646052706333,26.094197257842094,1e-05,1732006020.1044257
6,2.242579669787966,22.13840504028259,28.11875937100576,1e-05,1732006071.3896697
7,2.2240596604101435,23.800563971091428,30.008169259341848,1e-05,1732006122.1005774
8,2.2029953631222976,25.37436378173932,31.833148344792228,1e-05,1732006173.7976203
9,2.1789377798567284,24.427942455980368,33.591103637258705,1e-05,1732006225.646755
10,2.1497173096750166,26.5562656212356,35.24448581015392,1e-05,1732006271.8532388
11,2.122395826230363,25.48118880454235,36.81982597353839,1e-05,1732006324.3516965
12,2.0971694128217844,25.999812780452046,38.37832172655892,1e-05,1732006377.152888
13,2.0708092847048283,25.14135385280993,39.96936123112253,1e-05,1732006430.9210718
14,2.0472985293992854,26.2883893998166,41.42109940448244,1e-05,1732006484.904669
15,2.025712711199195,28.110829749208985,42.854098343940336,1e-05,1732006537.6695998
16,2.0046282221973946,27.765636144122137,44.22443340034342,1e-05,1732006594.6317475
17,1.9875218406867647,29.87598642333978,45.63516025789119,1e-05,1732006647.1982248
18,1.9761221203596693,30.01260319973588,46.98851120779774,1e-05,1732006702.9191265
19,1.95922048736925,31.10635692611417,48.332394342023726,1e-05,1732006756.5179188
20,1.942721617871303,31.878989046224504,49.64131983353287,1e-05,1732006812.8003485
