Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1683568487064444,17.937778135620803,14.472305973758026,1e-05,1731459548.2279856
2,1.8499007678664887,33.10427138203614,18.372906862843006,1e-05,1731459573.610186
3,1.6902049866397824,41.08623568049324,21.32528069208256,1e-05,1731459600.4434202
4,1.6430282701533254,44.33152411073444,23.85114764289475,1e-05,1731459627.381402
5,1.6428764989114788,45.942010881559895,26.03373715723249,1e-05,1731459656.1760168
6,1.654114582632605,46.4029249927356,28.14925511973428,1e-05,1731459682.344861
7,1.6365120967793845,47.675233692473626,30.07515188542624,1e-05,1731459711.285148
8,1.6038224166724029,49.68847264690212,31.824047232640595,1e-05,1731459740.858426
9,1.5754643084710105,49.92082435148833,33.59980915210132,1e-05,1731459769.466249
10,1.585624572395863,50.88640035463147,35.25286948831492,1e-05,1731459797.9812095
11,1.5745083010570513,52.21133170695984,36.86041969255827,1e-05,1731459827.6336057
12,1.594270336122479,51.87468091822015,38.445195236593285,1e-05,1731459855.9734273
13,1.6291960856939791,51.95847071855785,39.9464051853596,1e-05,1731459886.4811757
14,1.5692025293239449,53.19531294343911,41.469644988845374,1e-05,1731459916.3335145
15,1.6103609315987544,53.807818472886446,42.80660083315622,1e-05,1731459948.3261302
16,1.5585568020294285,54.426108708041646,44.26379279618797,1e-05,1731459979.3059337
17,1.5701494568701175,54.72250586425461,45.64919776633981,1e-05,1731460013.0612233
18,1.5283225264326674,56.04863506919445,47.057435321910425,1e-05,1731460042.92456
19,1.5489379681568942,56.07527325551951,48.32222125290775,1e-05,1731460074.3622882
20,1.5219941086446245,57.01518110224666,49.62796371141469,1e-05,1731460107.4576364


Test set:Loss: 1.730535 Acc: 53.125000
