Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.2871318477757123,17.52081701485412,14.262783303508884,1e-05,1731479709.264815
2,1.881274462565524,31.410627591244577,18.304941219890267,1e-05,1731479731.4180932
3,1.711974096462079,39.70799503834181,21.249289172091338,1e-05,1731479755.7024927
4,1.6366119353559003,44.53853009797888,23.80879632686574,1e-05,1731479780.7830236
5,1.6191231737431793,46.59986621432192,26.03373715723249,1e-05,1731479805.5650282
6,1.596327660409074,48.7829974641005,28.10858698671536,1e-05,1731479831.9885354
7,1.6010291031457955,49.828541338754015,30.032107109116847,1e-05,1731479860.4110074
8,1.602458010489078,50.252778775327535,31.883253599166142,1e-05,1731479888.7496212
9,1.6104343499777451,51.329614527648005,33.551906165527484,1e-05,1731479913.8359785
10,1.571110654595896,52.10734196562324,35.278012159542264,1e-05,1731479940.9116669
11,1.5664592455536694,52.79773955945096,36.87258725606094,1e-05,1731479972.6416943
12,1.5660146839764653,53.87073188007412,38.38225767933638,1e-05,1731480001.7482543
13,1.5240979183016097,54.96330639104327,39.93492373347554,1e-05,1731480032.6146815
14,1.532455324272101,55.12713595325079,41.43604205757675,1e-05,1731480062.7147272
15,1.560744670333055,55.24445597797275,42.85044635596502,1e-05,1731480090.8502276
16,1.5162148555883994,56.41938880181914,44.24948320200273,1e-05,1731480121.7929254
17,1.4819351623148442,57.74058566141493,45.63164970090325,1e-05,1731480155.9647052
18,1.5084767528202223,57.595870842352014,46.98506444618533,1e-05,1731480190.6438386
19,1.5213846863340266,57.80537178354373,48.32561105779184,1e-05,1731480227.8772166
20,1.4701889783143998,58.86321550668043,49.65467480333032,1e-05,1731480266.911077


Test set:Loss: 1.596885 Acc: 55.893987
