Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.376808853416176,10.49742680153132,14.276086578387456,1e-05,1731403701.6687891
2,2.303470546585941,11.486423240005127,18.304941219890267,1e-05,1731403735.8929398
3,2.292908432165506,12.858538520377408,21.29768859991577,1e-05,1731403769.7253146
4,2.28532666271726,13.889679782982666,23.80269082393997,1e-05,1731403805.8147397
5,2.2778737276792524,14.665557903070804,26.094197257842094,1e-05,1731403834.05715
6,2.2695075142403747,15.90918805548406,28.06786156815995,1e-05,1731403859.6314192
7,2.2623264095076023,16.699188521047155,30.02732098020535,1e-05,1731403887.1613688
8,2.253053302748249,17.30087822756367,31.892365559593514,1e-05,1731403914.1201704
9,2.246721802855568,18.035776526849503,33.61286369992997,1e-05,1731403944.067099
10,2.238383623204621,18.40165366917797,35.26125194668445,1e-05,1731403982.4103649
11,2.230725294247008,18.846700533779646,36.86447587333693,1e-05,1731404020.306971
12,2.220408464929332,19.995959520171127,38.42946799243988,1e-05,1731404059.096177
13,2.2123162102281,20.487346116704,39.93875193494341,1e-05,1731404096.9512684
14,2.200201929771921,21.3921186622074,41.432307819004976,1e-05,1731404136.6132035
15,2.191096564373338,21.671383675398875,42.84314073905104,1e-05,1731404177.1068797
16,2.181530334695508,22.346174989064096,44.24232660295137,1e-05,1731404218.5888498
17,2.172377370791153,22.803894722279143,45.62462945682305,1e-05,1731404257.926564
18,2.159047755176257,23.38326494741729,47.02298077374921,1e-05,1731404299.3238206
19,2.1477091695731603,24.11928690962396,48.3357836554362,1e-05,1731404339.997387
20,2.1353734134557647,24.676822337592327,49.68137904121045,1e-05,1731404387.5927339


Test set:Loss: 2.130945 Acc: 24.268196
