Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1571064384447203,18.44342934045819,14.276086578387456,1e-05,1731964783.5680373
2,1.8613126421549235,33.49747040283119,18.38137568188331,1e-05,1731964833.4515345
3,1.7800219076081416,38.04301168514353,21.345944342918333,1e-05,1731964895.8083742
4,1.739546814286117,41.95092091661417,23.8148677071406,1e-05,1731964955.4859366
5,1.6354519521343027,44.900156502497,26.02824981535627,1e-05,1731965005.929148
6,1.675847001734927,45.87783427879721,28.154334729173662,1e-05,1731965055.9228623
7,1.6644789092753032,47.164074954132765,30.032107109116847,1e-05,1731965107.762381
8,1.6957628531775004,46.99900869182455,31.84679612089924,1e-05,1731965158.7204962
9,1.6526865359010368,48.850540510713,33.56933188511897,1e-05,1731965210.4723616
10,1.6220772979164455,50.84508380039156,35.265442635487275,1e-05,1731965262.3230145
11,1.5549380080119983,52.24570294809075,36.892854635910766,1e-05,1731965314.6467395
12,1.5582094237412492,52.91453277662968,38.39406436586269,1e-05,1731965367.3526816
13,1.6094583710457415,52.88392227783811,39.93875193494341,1e-05,1731965420.2965868
14,1.5418506210876837,54.19673056595236,41.38746765192671,1e-05,1731965473.950981
15,1.5810678211903617,53.97738016979308,42.83583435786787,1e-05,1731965522.5366251
16,1.52866910516597,55.35879896908901,44.24948320200273,1e-05,1731965575.3721251
17,1.556090274855051,56.08765193277616,45.64919776633981,1e-05,1731965631.8274314
18,1.525476719859585,56.48882715917984,47.01264204629649,1e-05,1731965687.215733
19,1.547189996929705,56.67656523486539,48.34256540374829,1e-05,1731965747.453969
20,1.5142325084821313,57.15171680556552,49.64799655593211,1e-05,1731965808.6506073
