Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.4069431302456707,15.086289548863643,14.302597893309777,1e-05,1731489641.8006177
2,1.940420693584851,28.955911097632747,18.38137568188331,1e-05,1731489672.3555515
3,1.74383632231833,37.59374297246272,21.32528069208256,1e-05,1731489703.5097
4,1.6496746872558077,42.37279689331485,23.748243849873063,1e-05,1731489735.5025654
5,1.6161900959516826,45.2033963397843,26.0777481004024,1e-05,1731489767.114003
6,1.6096883679791412,46.408282013638136,28.11875937100576,1e-05,1731489797.5970683
7,1.6021669916432313,48.00780707132435,30.008169259341848,1e-05,1731489831.0663822
8,1.6178599175039703,48.62370203632299,31.86043870285992,1e-05,1731489864.7199695
9,1.5977397082144753,49.42104369528055,33.60416111664727,1e-05,1731489897.9019015
10,1.5849659097981332,50.945446243685545,35.215128823804264,1e-05,1731489933.2790265
11,1.5792046628892422,52.21409140185864,36.89690743672856,1e-05,1731489971.1162808
12,1.5568349895224107,53.26578806510965,38.44126377931992,1e-05,1731490004.8969004
13,1.5632879374975182,53.61378131340208,39.90812495901342,1e-05,1731490041.41604
14,1.5567612551497394,54.08370557548252,41.45097773678713,1e-05,1731490075.0582387
15,1.5272433569943402,55.16429112139958,42.85044635596502,1e-05,1731490108.3622153
16,1.5271941200546597,55.97781625696463,44.24232660295137,1e-05,1731490144.9845605
17,1.5140313780826071,56.94949860716508,45.65270615121406,1e-05,1731490182.8732717
18,1.5248860242645357,57.19349225675284,46.97126915157232,1e-05,1731490219.601825
19,1.498163330865943,58.05688742032578,48.32900331295667,1e-05,1731490252.532288
20,1.531593711919164,57.98666534273027,49.631302188137596,1e-05,1731490286.840917


Test set:Loss: 1.569844 Acc: 56.160997
