Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.145939087784519,21.65396640897079,14.302597893309777,1e-05,1731451916.032827
2,1.779308979264621,36.043469735408415,18.304941219890267,1e-05,1731451948.1112535
3,1.6925177932604891,41.53266239081788,21.270049550514,1e-05,1731451980.207488
4,1.631966206169785,45.35774322572947,23.76035551725529,1e-05,1731452010.9847224
5,1.6123565580836683,47.36872415162425,26.02824981535627,1e-05,1731452038.381569
6,1.606584383956099,48.964558373244735,28.10349950412101,1e-05,1731452066.2689767
7,1.6009577341275671,49.97332374611948,29.99858924002976,1e-05,1731452097.382133
8,1.6029200915326465,50.91072079865112,31.8513441766239,1e-05,1731452130.3042097
9,1.6043268875453782,51.67575597255627,33.58675012299181,1e-05,1731452165.2723207
10,1.5839151484917289,52.6885595551493,35.24029307218543,1e-05,1731452202.9440591
11,1.5753613744611326,53.750316560905766,36.85636365691481,1e-05,1731452239.081854
12,1.5762899521194742,53.98716784597472,38.449125830995264,1e-05,1731452276.9332814
13,1.5542326542698943,54.35678278488511,39.93109647219256,1e-05,1731452313.66
14,1.5452957720035827,55.154199896954445,41.432307819004976,1e-05,1731452350.9311702
15,1.5292013394472654,56.32239708170521,42.86870472139223,1e-05,1731452388.907623
16,1.561557238192662,56.08930893409917,44.2852514734161,1e-05,1731452427.0812323
17,1.5252321807229907,56.945748063500425,45.62462945682305,1e-05,1731452466.1899352
18,1.5163994817783608,57.75027163862008,47.00919468158948,1e-05,1731452501.861068
19,1.5447272165825492,57.17899518096288,48.31204649792464,1e-05,1731452543.0800257
20,1.5101876580735487,58.1219729839161,49.62462321400755,1e-05,1731452589.2051616


Test set:Loss: 1.591957 Acc: 57.051028 
