Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.305900577053376,10.485360303058576,14.342151125796669,1e-05,1732441500.5814407
2,2.299297839882976,12.183976587112015,18.33047335106883,1e-05,1732441627.484287
3,2.295637898411312,14.473560848251951,21.36658205844855,1e-05,1732441754.518736
4,2.2915212388230035,14.747301501926756,23.85718244824675,1e-05,1732441882.0235412
5,2.286867979378206,15.702875628093452,25.967808776552225,1e-05,1732442012.9775136
6,2.2812255496472384,17.844895848367308,28.13401125831378,1e-05,1732442142.2027946
7,2.2730137373493835,19.73256978734575,30.05602768499971,1e-05,1732442271.2338965
8,2.263951251786107,20.01294957107351,31.81494373897193,1e-05,1732442403.0154486
9,2.2522946589926014,21.16052466947965,33.58239642067294,1e-05,1732442533.1640823
10,2.237587775591124,21.99820781641207,35.2277127625051,1e-05,1732442664.8276515
11,2.219291754119046,23.30017351563812,36.85636365691481,1e-05,1732442796.140685
12,2.1954978119690938,23.86281947018224,38.40193423311915,1e-05,1732442929.109471
13,2.170073482187468,23.906558446121107,39.90812495901342,1e-05,1732443061.962894
14,2.1409227322373123,24.37655616798546,41.40989223626667,1e-05,1732443192.9896994
15,2.1125384691225384,24.804806105100667,42.832180487067006,1e-05,1732443326.6352448
16,2.086122799386333,26.01909387309897,44.26379279618797,1e-05,1732443459.0780957
17,2.0557891605281027,26.63568448452409,45.61058889789482,1e-05,1732443594.9560723
18,2.032494394295869,27.668757087936747,46.98851120779774,1e-05,1732443730.072003
19,2.0121392816467423,28.125179749156665,48.37307194299613,1e-05,1732443858.8938456
20,1.9894764284326936,28.990613931785212,49.62796371141469,1e-05,1732443993.345529
