Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.5118878859836733,10.24320387378106,14.302597893309777,1e-05,1731522577.16561
2,2.310336398504853,10.596708236690422,18.29641836148109,1e-05,1731522622.6941268
3,2.2918072663820706,11.698378605910738,21.249289172091338,1e-05,1731522661.3880365
4,2.2824911404150137,12.98930599157268,23.77850975486767,1e-05,1731522695.3630264
5,2.272757830880201,13.609683983903995,26.0062882468942,1e-05,1731522729.712092
6,2.2581408173626007,15.796376894056785,28.10349950412101,1e-05,1731522762.6090884
7,2.245817156024675,16.93544113059606,30.02732098020535,1e-05,1731522795.924672
8,2.233595341041281,18.032866793161087,31.77850793245836,1e-05,1731522832.1938505
9,2.2207661783778585,18.580562041047617,33.57368736430317,1e-05,1731522866.7780323
10,2.206651126588141,19.873454350054303,35.24029307218543,1e-05,1731522900.581966
11,2.1939090869354736,20.13211488655081,36.892854635910766,1e-05,1731522935.0278652
12,2.177962395355856,20.76235868048592,38.48056342431886,1e-05,1731522970.8539002
13,2.166850512827969,21.248207400059744,39.93492373347554,1e-05,1731523005.459844
14,2.1521792064195635,22.06434719825944,41.39868050300191,1e-05,1731523040.961405
15,2.13898167830624,22.45371813311277,42.83948726127484,1e-05,1731523076.9768553
16,2.126166580518087,22.987057607250023,44.68114513331074,1e-05,1731523120.8797982
17,2.113062060108152,23.25566153042968,45.64919776633981,1e-05,1731523160.6840415
18,2.0997303448708795,24.16864262095226,47.00919468158948,1e-05,1731523197.9238374
19,2.085381164575703,24.590273724572327,48.332394342023726,1e-05,1731523233.636685
20,2.0764821105997116,25.02712549294416,49.631302188137596,1e-05,1731523269.7073925


Test set:Loss: 2.066926 Acc: 24.861551
