Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.3323874147377204,10.014546373029926,14.003321802618602,1e-05,1731425614.5183983
2,2.3148198914527893,10.350673158555072,17.79726794411046,1e-05,1731425637.9124832
3,2.308517206451039,10.083656859689398,20.557271537655826,1e-05,1731425661.792033
4,2.304487851949838,10.02705191740622,23.06059610310739,1e-05,1731425685.8024943
5,2.3019981360612967,10.499902535996108,25.325973197623423,1e-05,1731425709.8301136
6,2.3014713747625613,10.179138536078472,27.42521723528635,1e-05,1731425734.021629
7,2.3005091573234804,10.135293440332584,29.40014506445863,1e-05,1731425758.2697077
8,2.3000503677129744,10.244099363526434,31.350860099630747,1e-05,1731425782.4735312
9,2.29927010131893,10.351537292672418,33.075725734511785,1e-05,1731425806.8051193
10,2.299140424132347,10.544654135240734,34.87618060910322,1e-05,1731425831.585781
11,2.298900336912363,10.41024732919882,36.48447226780829,1e-05,1731425861.794713
12,2.2982033409324347,10.93678547374348,38.112610077184485,1e-05,1731425895.7542102
13,2.298160224928892,10.446446416790202,38.942210636345365,1e-05,1731425928.491157
14,2.297686544896356,10.781349840856832,41.247006740232514,1e-05,1731425962.192734
15,2.297463631215817,11.00758582950606,42.76226802830259,1e-05,1731425996.9075584
16,2.297145222208183,11.093170959083205,44.24752573468282,1e-05,1731426030.3076952
17,2.2969189368852296,11.110232012572746,45.70566798501333,1e-05,1731426064.5675757
18,2.2964014313114225,11.287832565941,47.139044176275895,1e-05,1731426097.8530982
19,2.295984973931253,11.198411776266347,48.54976120217892,1e-05,1731426132.9244392
20,2.295465554170941,11.17207111238919,49.939624742743064,1e-05,1731426166.3433328


Test set:Loss: 2.296029 Acc: 10.660260
