Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.4805021601208184,10.292676146785784,14.222560129699296,1e-05,1731521546.4173276
2,2.3074488115310667,11.213338599942212,18.41521838779455,1e-05,1731521591.238385
3,2.2927268767057245,12.959672856483156,21.33217148880092,1e-05,1731521629.963964
4,2.2857101088171605,13.53558140045874,23.881298549038537,1e-05,1731521662.6325345
5,2.274584625133131,14.60615278103243,26.072260772307487,1e-05,1731521695.1954808
6,2.266202478884012,15.642748905112446,28.088231510843443,1e-05,1731521730.19947
7,2.25751280658013,16.896344346747547,30.06080986101829,1e-05,1731521763.4825714
8,2.2486577148897102,17.609339629766254,31.8513441766239,1e-05,1731521802.4308057
9,2.2396108297010264,18.91181409492065,33.57804200251521,1e-05,1731521837.6260576
10,2.231977625590999,19.44777316475318,35.24448581015392,1e-05,1731521874.1124153
11,2.219869296579575,20.318386913163344,36.84824907536466,1e-05,1731521911.9608536
12,2.210813943531485,20.75167724471498,38.38619381077015,1e-05,1731521949.1369443
13,2.199444958912068,21.661635253760235,39.90812495901342,1e-05,1731521986.1403885
14,2.187198231323906,22.51768448098907,41.42109940448244,1e-05,1731522023.271211
15,2.1751117105105173,23.15571579427463,42.854098343940336,1e-05,1731522065.0179412
16,2.165801403602104,23.751171714759344,44.27452204211273,1e-05,1731522098.3264985
17,2.1542080253257345,24.114563642902493,45.65270615121406,1e-05,1731522137.701872
18,2.141003056422814,24.6413145190552,47.00230083137716,1e-05,1731522178.999138
19,2.130679757506759,25.26360204325494,48.3357836554362,1e-05,1731522227.3504837
20,2.1201414203310347,25.734007482523673,49.65467480333032,1e-05,1731522270.549981


Test set:Loss: 2.110911 Acc: 26.137263
