Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.356783016171076,10.60587565114992,14.381463878768288,1e-05,1731438954.739222
2,2.286223525111958,13.37569841224185,18.26226602518172,1e-05,1731438986.75344
3,2.2672407576557605,15.764063603106155,21.31838705303572,1e-05,1731439018.6772902
4,2.250788913499969,17.052451189305025,23.748243849873063,1e-05,1731439052.2990286
5,2.2272650990699163,19.331857664582603,26.0612783569528,1e-05,1731439085.1971543
6,2.2092261656166565,20.871502753402325,28.10858698671536,1e-05,1731439118.6830966
7,2.186991692422987,22.28007886276801,30.02732098020535,1e-05,1731439152.0312834
8,2.165402784995501,23.102498501906734,31.8513441766239,1e-05,1731439184.5371387
9,2.143744088384285,24.33776780149031,33.59980915210132,1e-05,1731439219.6057618
10,2.120960089758909,25.22769242261711,35.21932387952808,1e-05,1731439253.6651783
11,2.098192358431609,26.13186905741936,36.86041969255827,1e-05,1731439289.6984105
12,2.075601388366556,26.88732816338498,38.41766977306148,1e-05,1731439324.373525
13,2.05528215383872,27.64793042552399,39.91195393597786,1e-05,1731439361.6073546
14,2.0340221852466867,28.13272254187822,41.37624943804732,1e-05,1731439399.6419263
15,2.010481471166561,28.94423562670133,42.861401428645216,1e-05,1731439435.6048238
16,1.9947872120616343,29.268917970525965,44.24948320200273,1e-05,1731439472.5613496
17,1.9660614314639795,30.30985640767568,45.59654394860135,1e-05,1731439507.9997828
18,1.9474774901209209,30.717492741881063,47.00574754486888,1e-05,1731439545.752741
19,1.9292726082852367,31.48130771780052,48.3357836554362,1e-05,1731439583.3218305
20,1.9095888004220765,32.448268349752205,49.617944600295466,1e-05,1731439622.0006607


Test set:Loss: 1.900601 Acc: 32.397152
