Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.249266932408015,17.78831055358948,14.28935725734483,1e-05,1731452146.8552003
2,2.046434445221096,27.58506247137732,18.364432122048893,1e-05,1731452182.415708
3,1.8883579913816304,31.58187152228416,21.270049550514,1e-05,1731452218.4199722
4,1.7929618546156512,34.82034397415653,23.87527284226763,1e-05,1731452253.7512372
5,1.7617997922747022,36.76787523339958,26.0777481004024,1e-05,1731452289.9875314
6,1.727628335977594,38.4288558088301,28.08314036606437,1e-05,1731452327.409125
7,1.7078610131957317,39.95245298247876,30.089550317297192,1e-05,1731452363.6792402
8,1.6906945941759193,40.84241968132054,31.833148344792228,1e-05,1731452401.372409
9,1.6782067934532368,42.04149377315972,33.608512675952994,1e-05,1731452439.7072887
10,1.6784864105414017,42.081968328709415,35.23610018630993,1e-05,1731452477.724182
11,1.6431296857422737,43.63048808066304,36.88069632413777,1e-05,1731452516.8148208
12,1.6322119258917296,44.34607764219752,38.40980218961764,1e-05,1731452553.454632
13,1.6245634062892425,45.05399724217452,39.90429480244027,1e-05,1731452590.847939
14,1.639210801050453,45.21962779345024,41.40241800254878,1e-05,1731452622.3987932
15,1.625997557607911,45.942153419548966,42.83583435786787,1e-05,1731452655.3653529
16,1.6083112051678037,46.43984404306544,44.26021485404568,1e-05,1731452687.7046115
17,1.6248235733721268,46.39458576367961,45.62111931099688,1e-05,1731452725.775756
18,1.6037452659246438,47.461736971375466,46.97126915157232,1e-05,1731452773.2664618
19,1.6119507207602315,47.71604259197391,48.34595579737107,1e-05,1731452821.3651328
20,1.602704620320503,48.10465020734869,49.62462321400755,1e-05,1731452870.134689


Test set:Loss: 1.687547 Acc: 46.973892 
