Epoch,Loss,Accuracy,Epsilon,Delta,time
1.0,2.498467086923533,11.871318581130808,14.302597893309777,1e-05,1731647324.3378596
2.0,2.287715120231156,12.316712358577568,18.364432122048893,1e-05,1731647356.4138412
3.0,2.2669152376148527,13.683264742687928,21.276963754375377,1e-05,1731647390.5385375
4.0,2.2419078257721914,16.233789211188352,23.83302601769148,1e-05,1731647424.0826156
5.0,2.222228188415712,17.645796851936215,26.03373715723249,1e-05,1731647458.121266
6.0,2.195725516290981,19.73929523319641,28.13909357492504,1e-05,1731647492.1323266
7.0,2.165430271834658,21.433912324030675,30.05602768499971,1e-05,1731647525.7489414
8.0,2.1332028140281807,22.94014090137012,31.85589166599959,1e-05,1731647560.398192
9.0,2.1002878934717093,23.83610190086829,33.57368736430317,1e-05,1731647598.4398477
10.0,2.067695846160253,25.043533975422967,35.24029307218543,1e-05,1731647634.2204306
11.0,2.0351464693736543,26.33727082174358,36.83607332049993,1e-05,1731647670.7205832
12.0,2.0060279933006866,27.35997496355044,38.4530564444186,1e-05,1731647705.6601222
13.0,1.9749629035744647,27.8151838780338,39.91578278381648,1e-05,1731647742.0483449
14.0,1.9605334447962897,28.15370859204244,41.428572961035485,1e-05,1731647778.6978185
15.0,1.9518604648740667,28.554418930435688,42.854098343940336,1e-05,1731647814.9408865
16.0,1.933595587288924,29.42030879837941,44.28882801818595,1e-05,1731647852.5745535
17.0,1.921778964292672,29.632903384418025,45.63866957626295,1e-05,1731647891.2417312
18.0,1.906191011801123,30.388098922074768,47.026428602119545,1e-05,1731647930.883071
19.0,1.9027218173657143,30.805548813444588,48.35612682185282,1e-05,1731647967.8459272
20.0,1.890180407926954,31.09036658706946,49.634639219656016,1e-05,1731648008.9365778
,,,,,
,,,,,
	Test set:Loss: 1.889915 Acc: 31.141218 ,,,,,
