Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.250446786673173,15.321857038443596,14.28935725734483,1e-05,1731994171.92947
2,1.934428862752376,28.42121594085821,18.41521838779455,1e-05,1731994212.5502346
3,1.741042117208554,37.46515330442313,21.30459100522914,1e-05,1731994253.2353578
4,1.7074306452950687,40.17785191982455,23.83302601769148,1e-05,1731994295.8243582
5,1.668170939528424,42.71581886161738,26.0777481004024,1e-05,1731994338.0743537
6,1.6431615813165648,44.34349739835147,28.09332160282508,1e-05,1731994381.444691
7,1.6096513753110262,45.89248601620828,30.02253405211357,1e-05,1731994425.6213346
8,1.5958561717845163,47.61927466485557,31.833148344792228,1e-05,1731994477.0095026
9,1.5913213489419322,48.37783613375469,33.54319065008005,1e-05,1731994520.8599155
10,1.5433970016116898,49.9609741731713,35.25706076501012,1e-05,1731994571.8242908
11,1.5430224168770923,51.08334218550462,36.844191209502405,1e-05,1731994624.9440906
12,1.5284390848287397,52.105657713318784,38.4530564444186,1e-05,1731994668.08957
13,1.555633377451385,52.16360205463239,39.93109647219256,1e-05,1731994716.74516
14,1.5139590616737093,53.507152270096334,41.43604205757675,1e-05,1731994766.1656983
15,1.5192118783097166,53.65145818998592,42.84314073905104,1e-05,1731994816.4080548
16,1.4935667306641704,54.42906603856722,44.24590415945211,1e-05,1731994857.538929
17,1.4905669603731249,54.85134179688663,45.61409894987716,1e-05,1731994909.5804558
18,1.4739796140074302,55.27198532026478,47.03676521376652,1e-05,1731994957.227624
19,1.488738266430681,55.836009049751326,48.30865361279795,1e-05,1731995015.938279
20,1.4764141791799794,56.24761615680788,49.64799655593211,1e-05,1731995072.3058388
