Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1460858324299688,19.561880998147025,14.28935725734483,1e-05,1731481933.980204
2,1.85600188020226,32.99518390380653,18.35595143620476,1e-05,1731481958.9178207
3,1.7242517805015538,39.61454920206727,21.270049550514,1e-05,1731481984.718685
4,1.7343890894223748,41.50561444975128,23.79664821534116,1e-05,1731482011.645847
5,1.7130422512968104,43.189616025631466,26.05027895508341,1e-05,1731482039.4838448
6,1.6508981303055528,46.29723328033483,28.10349950412101,1e-05,1731482067.9802248
7,1.685503569689203,46.86980398335536,30.05124515985552,1e-05,1731482102.4856167
8,1.6848521060528965,47.39125374380809,31.86954824184782,1e-05,1731482142.0536397
9,1.609566157457059,49.42345032047646,33.591103637258705,1e-05,1731482181.5206044
10,1.586977957844108,50.84665108810743,35.265442635487275,1e-05,1731482220.2492504
11,1.6297695575268951,50.42109159956437,36.86041969255827,1e-05,1731482258.4689732
12,1.61135612197758,51.68348904143176,38.413736591676354,1e-05,1731482298.5166454
13,1.5867383251536078,51.89956863096643,39.93109647219256,1e-05,1731482339.6561856
14,1.5693996086327926,53.89029369833393,41.37624943804732,1e-05,1731482378.7273018
15,1.546019545030513,54.41416229959203,42.83583435786787,1e-05,1731482417.705527
16,1.5676713186408835,54.68543424721714,44.25663785631905,1e-05,1731482458.5309246
17,1.5474846474565829,55.11452749460185,45.645687366069744,1e-05,1731482500.335264
18,1.54594499881771,55.6712247952263,47.00230083137716,1e-05,1731482542.493456
19,1.5877451985240816,55.15875860152072,48.32561105779184,1e-05,1731482584.7615204
20,1.483266359515812,56.88155843618561,49.64465928027031,1e-05,1731482625.4968462


Test set:Loss: 1.490403 Acc: 56.665348 
