Epoch,Loss,Accuracy,Epsilon,Delta,time
1,14.250012211643147,10.43330523715084,14.328994064799335,1e-05,1731473926.919696
2,39.52579978279446,10.204416577094191,18.27935444016652,1e-05,1731473952.0580926
3,70.54773897882518,9.939591387985008,21.32528069208256,1e-05,1731473977.303641
4,107.10294405296573,9.787298919009862,23.75430060739699,1e-05,1731474000.118613
5,148.90501119707014,10.051608422674986,26.05027895508341,1e-05,1731474025.622848
6,194.9106230089073,10.095223487299496,28.13909357492504,1e-05,1731474050.9628036
7,245.03944707001057,10.22195166576534,30.03689257334129,1e-05,1731474074.0821068
8,300.46200229923267,9.98886709747686,31.81949578150013,1e-05,1731474101.942673
9,359.1802254979284,9.865477739318854,33.61721442748918,1e-05,1731474127.0814607
10,417.3491305081848,10.034382614906852,35.278012159542264,1e-05,1731474154.501658
11,476.9272268730297,9.996503762065224,36.87664143866255,1e-05,1731474184.2679672
12,535.7692451736553,10.03752471868085,38.38619381077015,1e-05,1731474213.789071
13,593.6529845105372,10.035928601110044,39.93492373347554,1e-05,1731474245.6868055
14,652.278479045927,10.170838477084578,41.4136287513795,1e-05,1731474275.4178514
15,714.2365528547845,9.949911269400186,42.82852613393232,1e-05,1731474302.8730948
16,775.2577596603771,10.006015535893198,44.278098532539,1e-05,1731474333.5135405
17,836.477506213718,10.085162467699764,45.63516025789119,1e-05,1731474361.6198664
18,900.5080101583352,10.000991319201104,47.01264204629649,1e-05,1731474391.322012
19,962.5826698527228,10.128750085849134,48.30865361279795,1e-05,1731474425.308967
20,1032.395304710951,9.81009334791192,49.64131983353287,1e-05,1731474458.6575017
