Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.159473558538196,21.41173597533149,14.236039762533949,1e-05,1731457052.9275749
2,1.796009308693745,36.42702097005717,18.304941219890267,1e-05,1731457079.234342
3,1.6496000302248988,42.46211066656088,21.276963754375377,1e-05,1731457104.7398963
4,1.6170677585878237,45.50529881047368,23.87527284226763,1e-05,1731457130.9367957
5,1.6168028941047787,47.22206118166272,26.03922340518469,1e-05,1731457162.1773598
6,1.6199024739709595,48.50645905016495,28.11875937100576,1e-05,1731457194.557997
7,1.5854318946809836,49.93623318847398,30.04167740343013,1e-05,1731457228.4554603
8,1.5829879422704656,51.044191408337625,31.86954824184782,1e-05,1731457261.3349671
9,1.5773453078910606,51.82965887520384,33.57368736430317,1e-05,1731457295.6474905
10,1.5573730573758182,52.75472692857939,35.20673773909971,1e-05,1731457331.3620706
11,1.5579771780967713,53.34493333512699,36.8523067385654,1e-05,1731457366.3940115
12,1.5673989603305742,53.57656681679403,38.405868458420834,1e-05,1731457401.543794
13,1.5487750531076552,54.45602008985605,39.94257884893777,1e-05,1731457435.9656796
14,1.533649454378102,54.93324291123452,41.383728190184286,1e-05,1731457471.23514
15,1.5470352462509225,55.405727588090826,42.85044635596502,1e-05,1731457505.7789502
16,1.5335936519560214,56.0404523502559,44.23159042784675,1e-05,1731457542.4352584
17,1.5243464149534702,56.75539006288335,45.62462945682305,1e-05,1731457582.1366508
18,1.5037787924074146,57.30518703699581,46.99540684090743,1e-05,1731457619.9633815
19,1.4976653428159208,57.72544773463949,48.30865361279795,1e-05,1731457661.2574766
20,1.498434795168552,57.81899068625294,49.65467480333032,1e-05,1731457701.8537323


Test set:Loss: 1.546041 Acc: 57.070807 
