Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.168903227114596,18.90001978624306,14.222560129699296,1e-05,1731969140.6831338
2,1.862977360489036,33.43303655456468,18.27935444016652,1e-05,1731969198.8153455
3,1.7177565091567517,40.15397988027925,21.31149046914748,1e-05,1731969249.7445333
4,1.6629239885989782,43.60824273066723,23.881298549038537,1e-05,1731969319.212908
5,1.6857384819622814,44.49437224345822,26.066771227820247,1e-05,1731969389.9390378
6,1.621939257822103,46.60278208715444,28.09332160282508,1e-05,1731969461.4701807
7,1.62161940971191,47.58910506964909,30.008169259341848,1e-05,1731969532.5166664
8,1.5690624965917344,49.408917457169565,31.79217561640213,1e-05,1731969599.103604
9,1.5790654312858183,50.3742106172992,33.58239642067294,1e-05,1731969670.8264234
10,1.5623512215819044,50.886418097263295,35.278012159542264,1e-05,1731969742.9116278
11,1.5735036226990384,51.59989552017381,36.87664143866255,1e-05,1731969815.8049958
12,1.5453054953489187,52.41414369654562,38.41766977306148,1e-05,1731969889.145506
13,1.5085812980930011,53.44455444348856,39.91578278381648,1e-05,1731969962.3211522
14,1.529503300760013,53.4289221493186,41.417365443221534,1e-05,1731970035.0896056
15,1.519090897032431,53.86123902841494,42.84314073905104,1e-05,1731970108.430347
16,1.5146786858224206,54.41653876388821,44.24590415945211,1e-05,1731970184.0741155
17,1.5085167342017285,55.16556335462911,45.659724470995215,1e-05,1731970253.709614
18,1.4690622752988256,56.48426479600608,47.00230083137716,1e-05,1731970331.0615015
19,1.504758504313459,55.9518569343914,48.332394342023726,1e-05,1731970407.1353462
20,1.4857380678223129,56.79847798687565,49.584534244245226,1e-05,1731970484.0474424
