Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1394687723048365,20.48707725984937,14.28935725734483,1e-05,1731465887.6257532
2,1.7861364443405814,35.614893280677975,18.31345800153585,1e-05,1731465916.7346046
3,1.7695276655282353,39.82853848637573,21.270049550514,1e-05,1731465942.5730724
4,1.7556605586543628,41.71375104536621,23.820925949117232,1e-05,1731465968.6580098
5,1.7441203814885575,43.16400524866283,26.12157856971128,1e-05,1731465994.5559597
6,1.7175976992465771,44.07475331854353,28.078048418291274,1e-05,1731466022.0863383
7,1.6981736336580158,44.82852394144396,30.012958249530023,1e-05,1731466049.3193202
8,1.6691982356995498,46.28795857287688,31.84224713034223,1e-05,1731466077.542703
9,1.6535958395877357,47.13488756114364,33.60416111664727,1e-05,1731466106.248884
10,1.669232791599031,48.27346261299912,35.265442635487275,1e-05,1731466134.2827363
11,1.6597859117556626,49.61836691768522,36.8847493913379,1e-05,1731466163.8233516
12,1.6711801214333435,49.51953149846817,38.42553537706566,1e-05,1731466193.4104116
13,1.6401161976339085,50.162372345057705,39.954058238818845,1e-05,1731466224.1366336
14,1.6034462137157304,51.40367983546385,41.39494372431641,1e-05,1731466252.7334328
15,1.6086869677045357,52.11739896608317,42.83583435786787,1e-05,1731466283.0573063
16,1.6026283722879149,53.16732841657012,44.25663785631905,1e-05,1731466314.2248418
17,1.5855708218657452,53.45057202584096,45.63866957626295,1e-05,1731466343.826617
18,1.6086575210827725,54.4265332730025,47.00230083137716,1e-05,1731466375.0641923
19,1.6082760702026846,54.65372717321079,48.3188289878167,1e-05,1731466407.7475374
20,1.6039356883157763,55.04707016499919,49.6513365752768,1e-05,1731466439.8676224


Test set:Loss: 1.658971 Acc: 53.728244
