Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.308337132981483,11.895458552120482,14.36838567892795,1e-05,1731427595.7054274
2,2.293367152430039,15.203123926044888,18.33047335106883,1e-05,1731427630.873276
3,2.2851764199612647,15.97053084381779,21.31838705303572,1e-05,1731427666.2771285
4,2.276025630287502,19.80835877666414,23.79664821534116,1e-05,1731427702.228779
5,2.264661898197967,21.799339311205323,26.094197257842094,1e-05,1731427738.2062664
6,2.2510316919243856,23.9822414942658,28.10858698671536,1e-05,1731427774.7959898
7,2.234723267747308,25.46810723730009,30.02732098020535,1e-05,1731427811.4917746
8,2.216649399436076,26.14466020426934,31.86043870285992,1e-05,1731427847.3007782
9,2.1959918616534946,26.46754126101008,33.591103637258705,1e-05,1731427884.5658667
10,2.1725604246183567,26.888296709452952,35.2738227484035,1e-05,1731427921.7387352
11,2.1479169372890308,27.87473060011936,36.84013306981517,1e-05,1731427961.2036138
12,2.124452244340853,28.13350354538541,38.413736591676354,1e-05,1731427999.5529623
13,2.0973699494347056,28.74093136622324,39.892804962700666,1e-05,1731428039.373814
14,2.074876165845328,29.25631062405072,41.40241800254878,1e-05,1731428078.6190133
15,2.0500328853312464,29.85176366669073,42.854098343940336,1e-05,1731428113.9441817
16,2.032659541943977,30.109585860513967,44.24590415945211,1e-05,1731428145.4907444
17,2.009166103002363,30.62933178870944,45.607078840610654,1e-05,1731428176.6479585
18,1.9804371770930616,31.63908431945568,46.981615704143,1e-05,1731428210.3932216
19,1.958279593007548,32.426959018593884,48.34256540374829,1e-05,1731428252.500716
20,1.9332135599779796,32.9548729396337,49.631302188137596,1e-05,1731428298.9203544


Test set:Loss: 1.921261 Acc: 33.356408 
