Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.32709515946252,11.195817161030956,14.355281542497966,1e-05,1731437862.8461745
2,2.27284026920286,13.91291629425301,18.31345800153585,1e-05,1731437889.657161
3,2.2455292269202807,17.216530137991924,21.270049550514,1e-05,1731437921.2387638
4,2.215979630667884,18.992902116745444,23.87527284226763,1e-05,1731437952.6213806
5,2.188215507707206,21.84961342321873,26.066771227820247,1e-05,1731437984.3669062
6,2.167478431469549,22.738158954236862,28.14925511973428,1e-05,1731438017.5748813
7,2.139071428673899,24.49796350404207,30.012958249530023,1e-05,1731438050.9728591
8,2.117316614671033,24.84944454045492,31.883253599166142,1e-05,1731438084.6264431
9,2.096338146084907,25.18236720128878,33.52575387713119,1e-05,1731438120.049268
10,2.073452157057901,26.1295420382982,35.28220119432328,1e-05,1731438154.083176
11,2.0585451662435683,26.71693498216332,36.87258725606094,1e-05,1731438189.737389
12,2.0376541407304853,27.73655953439225,38.449125830995264,1e-05,1731438223.2454274
13,2.024507548982297,28.035848174440343,39.92344048052042,1e-05,1731438260.506013
14,2.0052631525371387,28.53012309311305,41.417365443221534,1e-05,1731438296.489593
15,1.9898815271534007,28.98063952594792,42.86870472139223,1e-05,1731438331.4262798
16,1.9715211391448968,29.714925021714045,44.28882801818595,1e-05,1731438367.5606644
17,1.9603443918179493,30.61451126647856,45.61761012490954,1e-05,1731438406.2348473
18,1.941244214773178,31.25991011686973,46.9747165500593,1e-05,1731438444.0983052
19,1.9257568717002869,31.978950955361736,48.32222125290775,1e-05,1731438484.2482305
20,1.913142881716424,32.15751644375028,49.66802881137131,1e-05,1731438522.4491975


Test set:Loss: 1.906177 Acc: 32.515823 
