Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.119095329521807,20.95483405542603,14.36838567892795,1e-05,1731464365.381897
2,1.7943539378556563,35.54908281527084,18.31345800153585,1e-05,1731464391.7395449
3,1.7658868106558867,39.856906856806575,21.207686667302298,1e-05,1731464418.4601831
4,1.7011384951614592,42.48466684516666,23.772460066913755,1e-05,1731464444.377769
5,1.6578296007872857,44.81341378626924,26.03373715723249,1e-05,1731464471.906592
6,1.6426755691043806,46.329489863133226,28.154334729173662,1e-05,1731464498.9085388
7,1.646017692080831,47.1497274033539,29.993798237385537,1e-05,1731464525.903855
8,1.634258549059591,48.54598734549807,31.8878116200045,1e-05,1731464553.129619
9,1.6133198558438755,50.14286586728176,33.59545653677027,1e-05,1731464582.828441
10,1.6204007512267824,50.54832420894918,35.265442635487275,1e-05,1731464611.0469146
11,1.6415834154220337,51.02780370116452,36.87664143866255,1e-05,1731464639.8138924
12,1.608422087184314,52.76726884039876,38.42946799243988,1e-05,1731464670.2138147
13,1.6063582934998908,53.187008763198826,39.91195393597786,1e-05,1731464700.3071284
14,1.6209114184619235,53.78341439407017,41.39120509832949,1e-05,1731464729.4768193
15,1.5982694659884826,53.969279247452384,42.83948726127484,1e-05,1731464760.442529
16,1.5828611173413016,54.47674989905308,44.24232660295137,1e-05,1731464792.3709636
17,1.6051287538792989,55.02766273069305,45.61761012490954,1e-05,1731464823.8940024
18,1.6165430864242658,54.80806799652336,46.97126915157232,1e-05,1731464854.812277
19,1.6072829566882727,55.39367763647941,48.35951348475548,1e-05,1731464885.6748552
20,1.6050721264722054,55.50778080813911,49.66469106058286,1e-05,1731464920.3498538


Test set:Loss: 1.658705 Acc: 53.995253
