Epoch,Loss,Accuracy,Epsilon,Delta,time
1,3.211873359752424,10.5610013315886,9.820816844790814,1e-05,1731395221.1572192
2,3.071752376362757,10.549873217386532,14.626958525465522,1e-05,1731395246.8441544
3,2.9675968580608125,10.63484721648718,17.925667520017445,1e-05,1731395272.4173572
4,2.886659691001796,10.43780826645087,20.68081460649561,1e-05,1731395298.0588517
5,2.803243748427648,10.67739016958223,23.131909325980136,1e-05,1731395323.6171193
6,2.758196495264845,10.44698601208564,25.382231677348155,1e-05,1731395349.1443503
7,2.699874031091038,10.421330838392036,27.487320558281425,1e-05,1731395374.862095
8,2.6553807848570297,10.60956322384128,29.48111828090234,1e-05,1731395400.3322194
9,2.6176839470863342,10.625138321756337,31.38613097940111,1e-05,1731395425.7109504
10,2.5870954935648003,10.3977028640712,33.218185869014334,1e-05,1731395450.827704
11,2.559202700853348,10.27134994206719,34.98890365356859,1e-05,1731395476.2147024
12,2.5299564232729903,10.713466900917687,36.70712553746768,1e-05,1731395501.9700332
13,2.515845235229144,10.47192055664679,38.37975659144254,1e-05,1731395527.4153872
14,2.4930200141093453,10.4649077811974,40.01230841800449,1e-05,1731395552.9281323
15,2.474798449404953,10.664882328319369,41.60926176359396,1e-05,1731395578.595725
16,2.460930667154055,10.42713143085168,43.17433069242994,1e-05,1731395604.048916
17,2.4501582743246346,10.731243147612876,44.71061654910228,1e-05,1731395629.6444316
18,2.43354158280771,10.71667249070132,46.22075404936416,1e-05,1731395655.39253
19,2.425010407725467,10.697878054009072,47.70699896795981,1e-05,1731395681.275695
20,2.412416385752814,10.524946634540578,49.171296243566026,1e-05,1731395706.6601996


Test set:Loss: 2.417138 Acc: 9.795873
