Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.265787247568369,17.28896561896969,14.302597893309777,1e-05,1731479029.3428698
2,1.8910622009301443,31.79934356648655,18.47437009579125,1e-05,1731479052.5108335
3,1.7481395763676657,39.22679767709798,21.276963754375377,1e-05,1731479078.0430598
4,1.676657413033878,43.07961642325523,23.766408590880005,1e-05,1731479102.904717
5,1.667790967173281,45.52676707638175,26.08871654982719,1e-05,1731479126.8785212
6,1.634540210346883,47.31366862244021,28.179718988305314,1e-05,1731479152.7324555
7,1.6409746168793498,48.51663848148547,30.02732098020535,1e-05,1731479178.183742
8,1.6264804903831749,50.10198484376346,31.837698139546227,1e-05,1731479206.5589948
9,1.586537375733569,51.47373763630804,33.59545653677027,1e-05,1731479231.9010346
10,1.576913949193024,52.60013744504997,35.269632747591544,1e-05,1731479258.9282253
11,1.557597285592473,53.60746210496459,36.8847493913379,1e-05,1731479283.919703
12,1.5533230286220023,54.29249869837295,38.38225767933638,1e-05,1731479313.1278834
13,1.572486271989261,55.1662702647096,39.9464051853596,1e-05,1731479345.3532443
14,1.539114294452968,55.40148750746434,41.4136287513795,1e-05,1731479376.7681394
15,1.526096323638789,56.33501147375853,42.85774997703231,1e-05,1731479407.2439597
16,1.4934657415435817,57.20420239335689,44.238749144070844,1e-05,1731479439.0642717
17,1.4794264302401452,57.97646814788919,45.62462945682305,1e-05,1731479471.4975505
18,1.4597817364459236,58.60952850076433,46.99885439731777,1e-05,1731479503.748252
19,1.4546220127755127,59.03763748898935,48.30186811001895,1e-05,1731479535.4081316
20,1.4671454292154473,59.08391572572093,49.60791987544441,1e-05,1731479568.2651744


Test set:Loss: 1.576752 Acc: 56.734573
