Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.167915639725137,18.59146723158933,10.898212580945655,1e-05,1732234845.3032055
2,1.8450877491410795,33.16886485522325,13.642924172065614,1e-05,1732234880.736105
3,1.79920063433622,37.907019458893366,15.673718880219653,1e-05,1732234916.7631748
4,1.7530094144214436,41.27595063879317,17.39872084884503,1e-05,1732234952.4409096
5,1.7568477356200956,42.09850529187909,18.91523520516913,1e-05,1732234988.6607125
6,1.6990783295004426,44.29732665819998,20.28236198830208,1e-05,1732235025.5135343
7,1.7105362094609082,44.619841578249,21.59260568289733,1e-05,1732235063.024721
8,1.606532717601148,47.810904031820186,22.784910310677866,1e-05,1732235101.4315083
9,1.6202507499560688,48.17856237935031,23.952698240672547,1e-05,1732235138.8746722
10,1.6262765957137286,48.71232899243024,25.054278143744813,1e-05,1732235176.8838086
11,1.6895743935104024,48.65882309246912,26.14226822798606,1e-05,1732235214.0389256
12,1.591482076115997,50.6418005120213,27.17281176145124,1e-05,1732235251.7728336
13,1.5918118718009842,51.80759065774762,28.19304005799038,1e-05,1732235290.3141084
14,1.566984398054405,52.97522204761199,29.165622466957227,1e-05,1732235327.0331607
15,1.6011249903916034,52.42229420410899,30.138356280598472,1e-05,1732235364.824034
16,1.5742939078352518,53.35184701039437,31.04837987654677,1e-05,1732235402.657766
17,1.5346509127810308,54.55260263373317,31.974417929806457,1e-05,1732235441.3807342
18,1.584013380311631,54.46582189144624,32.83667633956555,1e-05,1732235479.6918538
19,1.5856943446346836,54.70868035199216,33.72169636840761,1e-05,1732235519.8217847
20,1.6044673446527462,54.78537477208566,34.59146255927217,1e-05,1732235559.2667923
21,1.5421578444210828,55.68251667728412,35.45793885052176,1e-05,1732235597.9132626
22,1.562011351799085,55.72556387057686,36.29613228088183,1e-05,1732235638.040307
23,1.5555221390107583,56.67819480325454,37.10563559924204,1e-05,1732235677.4036682
24,1.5610851479428156,56.17700862403424,37.93335252761093,1e-05,1732235718.8066008
25,1.5533883350560735,56.9265906376685,38.71743421968496,1e-05,1732235759.956911
26,1.5797537150408136,56.65883232173493,39.5226089553418,1e-05,1732235797.7832303
27,1.5343959643627842,57.32915777637946,40.292255131109634,1e-05,1732235837.676325
28,1.5953217964809263,56.84096721296656,41.075184367919285,1e-05,1732235882.868002
29,1.5733955284545078,57.01508616286276,41.83805671413111,1e-05,1732235924.784799
30,1.5225289195982947,57.82828586128943,42.61052108470781,1e-05,1732235965.975904
31,1.5237632129599803,58.29777842082516,43.33899555365433,1e-05,1732236006.4007108
32,1.5177329528310806,58.67773183545102,44.10065070274311,1e-05,1732236051.3381715
33,1.4810941722657949,58.9274952214997,44.82524673784276,1e-05,1732236092.632823
34,1.539958324651371,58.4503999581071,45.56226976440184,1e-05,1732236136.1870587
35,1.5434786081314087,58.582181550328784,46.28938364631743,1e-05,1732236178.2365146
36,1.5603609574390642,58.82485167411754,47.01618495559566,1e-05,1732236220.591307
37,1.522105583092114,59.230839655262045,47.751760101517824,1e-05,1732236258.554077
38,1.5092300742073397,59.717266737179656,48.43469596359986,1e-05,1732236293.227841
39,1.536306051966251,59.50775352312723,49.127161944006566,1e-05,1732236328.806287
40,1.500338529772044,60.4566607499979,49.834409061113725,1e-05,1732236365.9865675
