Epoch,Loss,Accuracy,Epsilon,Delta,time
1.0,2.587428640012872,9.970151149576674,14.236039762533949,1e-05,1732238521.7668617
2.0,2.299424878011147,11.305812407287704,18.34746474292441,1e-05,1732238575.4420395
3.0,2.292332154430756,12.232886166544615,21.276963754375377,1e-05,1732238629.130358
4.0,2.286642613777748,12.930760717712142,23.74218539663433,1e-05,1732238682.0205493
5.0,2.279565612747245,14.212390300720468,26.044764464118,1e-05,1732238735.0338502
6.0,2.2701773607611258,15.65629893874606,28.06786156815995,1e-05,1732238788.2283492
7.0,2.2639033642758752,17.09530096284367,30.04646152355525,1e-05,1732238840.0052023
8.0,2.256663580088018,17.326027272315564,31.8513441766239,1e-05,1732238894.975853
9.0,2.248603808964398,18.63744576628831,33.63461236749138,1e-05,1732238946.5729458
10.0,2.240221447927852,19.14707113986127,35.26125194668445,1e-05,1732238998.36656
11.0,2.2314861932566745,20.211204581792103,36.86853236595359,1e-05,1732239049.6275928
12.0,2.221569192949488,21.36265923091896,38.41766977306148,1e-05,1732239101.531186
13.0,2.213562637830328,21.802412282145657,39.93492373347554,1e-05,1732239155.5272727
14.0,2.2044457401127624,22.81803996755595,41.39494372431641,1e-05,1732239203.4103165
15.0,2.1945359008065584,23.38365324583826,42.86870472139223,1e-05,1732239253.9910102
16.0,2.185400336830049,23.59693115048584,44.238749144070844,1e-05,1732239305.8968637
17.0,2.175865004817359,24.133356564612964,45.67024687650799,1e-05,1732239358.3558006
18.0,2.165246651147716,24.756515180289107,46.99540684090743,1e-05,1732239406.481325
19.0,2.1555927932973207,24.81743994934382,48.30526336124918,1e-05,1732239463.3424373
20.0,2.145129168844972,25.63566206548412,49.63797803290237,1e-05,1732239513.6339335
,,,,,
,,,,,
	Test set:Loss: 2.143780 Acc: 25.988924 ,,,,,
