Epoch,Loss,Accuracy,Epsilon,Delta,time
1,2.1130686138115875,22.116494374791245,14.381463878768288,1e-05,1731466573.6386552
2,1.7902677724150573,36.46452246621125,18.321968724894727,1e-05,1731466598.8925216
3,1.7234558848267427,40.57819389250871,21.400921259185257,1e-05,1731466623.824841
4,1.693448086685888,43.56014555458005,23.845109890488168,1e-05,1731466650.1616526
5,1.6792308098315367,44.76088954546502,26.03922340518469,1e-05,1731466675.445202
6,1.660847044315468,45.8678459693587,28.08314036606437,1e-05,1731466701.885365
7,1.657899701493418,46.72807417994348,30.00337956079665,1e-05,1731466729.3578584
8,1.6358464082909956,48.532323201955165,31.86954824184782,1e-05,1731466757.4079833
9,1.6415857965558458,49.28877513345436,33.57804200251521,1e-05,1731466785.7278593
10,1.6215435211442504,49.89049249556845,35.24867763653996,1e-05,1731466813.8738914
11,1.634087553293882,50.64743008845009,36.88880152986742,1e-05,1731466841.98267
12,1.6284782220335567,51.34761453768621,38.37438640797445,1e-05,1731466872.113696
13,1.64286109514996,51.597528317637,39.96171025336717,1e-05,1731466904.8716109
14,1.638354682288489,52.57302656708484,41.383728190184286,1e-05,1731466932.9846308
15,1.625156284842575,53.06039690714295,42.83583435786787,1e-05,1731466962.9662204
16,1.6260828116979569,53.20627891411248,44.24948320200273,1e-05,1731466993.996668
17,1.6197977474235392,53.786644261020434,45.61761012490954,1e-05,1731467023.0843234
18,1.6252752958389969,54.16492190799461,46.97816616075966,1e-05,1731467056.7183623
19,1.628565748703891,54.35395765871112,48.31204649792464,1e-05,1731467089.1709263
20,1.6365391831648977,54.65432985614618,49.60791987544441,1e-05,1731467121.7251606


Test set:Loss: 1.676031 Acc: 54.509494 
